Date,Close,Volume,MA5,MA20,Daily_Return,Volatility,mean_compound,sentiment_sum,pos_ratio,neg_ratio,doc_count,Target,Return_Magnitude
2026-03-27,248.8000030517578,47900000,251.48800048828124,255.3759994506836,-0.016173025219509918,0.010896919091703669,0.0,0,0.0,0.0,0,0,-0.008721857485242457
2026-03-30,246.6300048828125,39446200,250.51600036621093,254.47149963378905,-0.008721857485242457,0.008359607985569612,0.0,0,0.0,0.0,0,1,0.029031294901536553
2026-03-31,253.7899932861328,49598100,250.9459991455078,253.9734992980957,0.029031294901536553,0.017177032964342587,0.0,0,0.0,0.0,0,1,0.007250134541771258
2026-04-01,255.6300048828125,40059400,251.54800109863282,253.62900009155274,0.007250134541771258,0.017343105495826815,0.0,0,0.0,0.0,0,1,0.0011344258521832629
2026-04-02,255.9199981689453,31289400,252.15400085449218,253.4104995727539,0.0011344258521832629,0.017341785147210523,0.0,0,0.0,0.0,0,1,0.011487914987700076
2026-04-06,258.8599853515625,29329900,254.16599731445314,253.48049926757812,0.011487914987700076,0.013980282741105254,0.0,0,0.0,0.0,0,0,-0.020706117804507373
2026-04-07,253.5,62148000,255.5399963378906,253.1614990234375,-0.020706117804507373,0.01801639143103375,0.0,0,0.0,0.0,0,1,0.02130175107094434
2026-04-08,258.8999938964844,41032800,256.56199645996094,253.06499938964845,0.02130175107094434,0.01568871236390283,0.0,0,0.0,0.0,0,1,0.006141353323192211
2026-04-09,260.489990234375,28121600,257.53399353027345,253.0489990234375,0.006141353323192211,0.015640704387407,0.0,0,0.0,0.0,0,0,-3.8309525974056235e-05
2026-04-10,260.4800109863281,31291500,258.44599609375,253.2849998474121,-3.8309525974056235e-05,0.015700695575028043,0.0,0,0.0,0.0,0,0,-0.004914000020385667
2026-04-13,259.20001220703125,36234700,258.5140014648438,253.7390007019043,-0.004914000020385667,0.01536014309221496,0.0,0,0.0,0.0,0,0,-0.001427567968129817
2026-04-14,258.8299865722656,48370700,259.5799987792969,254.03949966430665,-0.001427567968129817,0.010355381790834978,0.0,0,0.0,0.0,0,1,0.029362927395561567
2026-04-15,266.42999267578125,49913500,261.08599853515625,254.64949951171874,0.029362927395561567,0.013751712326108277,0.0,0,0.0,0.0,0,0,-0.011372588907376024
2026-04-16,263.3999938964844,43323100,261.6679992675781,255.32249908447267,-0.011372588907376024,0.01573803940308806,0.0,0,0.0,0.0,0,1,0.025930209749845057
2026-04-17,270.2300109863281,61436200,263.6179992675781,256.3859992980957,0.025930209749845057,0.018759280746802654,0.0,0,0.0,0.0,0,1,0.010435468645202839
2026-04-20,273.04998779296875,36590200,266.38799438476565,257.6389984130859,0.010435468645202839,0.017425167693605182,0.0,0,0.0,0.0,0,0,-0.025196757637106715
2026-04-21,266.1700134277344,50209800,267.8559997558594,258.3729988098145,-0.025196757637106715,0.02365172394708097,0.0,0,0.0,0.0,0,1,0.026298980526972437
2026-04-22,273.1700134277344,43249200,269.20400390625,259.4494995117187,0.026298980526972437,0.022917954034648583,0.0,0,0.0,0.0,0,1,0.0009517122497622044
2026-04-23,273.42999267578125,33399600,271.2100036621094,260.48999938964846,0.0009517122497622044,0.021292487942187032,0.0,0,0.0,0.0,0,0,-0.008667648687676
2026-04-24,271.05999755859375,38157100,271.3760009765625,261.3984992980957,-0.008667648687676,0.019419865509324313,0.0,0,0.0,0.0,0,0,-0.012727854490168666
2026-04-27,267.6099853515625,41466800,270.2880004882812,262.33899841308596,-0.012727854490168666,0.019298483692041735,0.0,0,0.0,0.0,0,1,0.011584044965448959
2026-04-28,270.7099914550781,40018900,271.19599609375,263.5429977416992,0.011584044965448959,0.015835350201241508,0.0,0,0.0,0.0,0,0,-0.0019946734305643643
2026-04-29,270.1700134277344,30047900,270.59599609375,264.3619987487793,-0.0019946734305643643,0.009389319806110592,0.0,0,0.0,0.0,0,1,0.004367593060422559
2026-04-30,271.3500061035156,91848200,270.17999877929685,265.14799880981445,0.004367593060422559,0.009789084883745422,0.0,0,0.0,0.0,0,1,0.032393618379240596
2026-05-01,280.1400146484375,79915400,271.9960021972656,266.35899963378904,0.032393618379240596,0.01690038391925994,-0.01728333333333333,0,0.08333333333333333,0.08333333333333333,12,0,-0.011815620415119188
2026-05-04,276.8299865722656,46668400,273.8400024414062,267.2574996948242,-0.011815620415119188,0.016640818479685904,-0.038862499999999994,-1,0.125,0.25,8,1,0.026550613950909296
2026-05-05,284.17999267578125,49311700,276.53400268554685,268.79149932861327,0.026550613950909296,0.018886931757450705,0.23088999999999998,6,0.6,0.0,10,1,0.01171798569803939
2026-05-06,287.510009765625,58259700,280.002001953125,270.2220001220703,0.01171798569803939,0.017685239439460845,0.1968375,3,0.625,0.25,8,1,0.005043238983696963
