Date,Close,Volume,MA5,MA20,Daily_Return,Volatility,mean_compound,sentiment_sum,pos_ratio,neg_ratio,doc_count,Target,Return_Magnitude
2026-03-09,213.49000549316406,54642900,214.23800354003907,208.0515007019043,0.0013132534612816382,0.023232683728410815,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.00393459326562029
2026-03-10,214.3300018310547,35678800,215.35800476074218,208.33200073242188,0.00393459326562029,0.02317041910625249,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.007838417021498345
2026-03-11,212.64999389648438,34199300,214.5240020751953,208.61650009155272,-0.007838417021498345,0.014027800926240898,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.014671973697334195
2026-03-12,209.52999877929688,44349500,212.64200134277343,208.88899993896484,-0.014671973697334195,0.012263345991772047,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.008877013416636048
2026-03-13,207.6699981689453,35662100,211.53399963378905,209.29249954223633,-0.008877013416636048,0.0076821111566678065,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.0195984367511175
2026-03-16,211.74000549316406,42209300,211.18399963378906,209.94000015258788,0.0195984367511175,0.01362672438144378,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.016340754535353108
2026-03-17,215.1999969482422,44969900,211.35799865722657,210.6425003051758,0.016340754535353108,0.015831015360645132,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.024767666852414494
2026-03-18,209.8699951171875,37846600,210.8019989013672,210.89650039672853,-0.024767666852414494,0.019544719018703475,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.005288991452693126
2026-03-19,208.75999450683594,36440600,210.647998046875,211.09150009155275,-0.005288991452693126,0.018503632875429884,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.01623874055782004
2026-03-20,205.3699951171875,63694600,210.18799743652343,210.85449981689453,-0.01623874055782004,0.01958811005177583,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.02322639327005427
2026-03-23,210.13999938964844,44277400,209.8679962158203,211.0979995727539,0.02322639327005427,0.020630918408206668,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.013800294588880768
2026-03-24,207.24000549316406,35351400,208.2759979248047,211.03199996948243,-0.013800294588880768,0.018460443268646726,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.021569200454641724
2026-03-25,211.7100067138672,36388800,208.6440002441406,211.08550033569335,0.021569200454641724,0.019163031097428593,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.019696817795534227
2026-03-26,207.5399932861328,46746000,208.4,211.06650009155274,-0.019696817795534227,0.02145882089768097,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.039510442389467326
2026-03-27,199.33999633789062,56009800,207.19400024414062,210.53349990844725,-0.039510442389467326,0.02731757961076237,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.008076656164990315
2026-03-30,200.9499969482422,46373800,205.3559997558594,210.16149978637696,0.008076656164990315,0.02394735491404903,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.03642700888472339
2026-03-31,208.27000427246094,58470100,205.56199951171874,210.13850021362305,0.03642700888472339,0.03080990969294365,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.011043371606930696
2026-04-01,210.57000732421875,45955400,205.33399963378906,209.82600021362305,0.011043371606930696,0.029412903840705436,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.0037992260242744047
2026-04-02,209.77000427246094,31453000,205.78000183105468,209.36750030517578,-0.0037992260242744047,0.027657159775709147,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.014396667550949482
2026-04-06,212.7899932861328,25385500,208.47000122070312,209.34649963378905,0.014396667550949482,0.014669655446459165,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.00460553135602737
2026-04-07,213.77000427246094,28154600,211.03400268554688,209.3604995727539,0.00460553135602737,0.01505159677680846,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.03499085736091123
2026-04-08,221.25,51092700,213.6300018310547,209.70649948120118,0.03499085736091123,0.014484700991312978,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.056045170153601775
2026-04-09,233.64999389648438,65964200,218.24599914550782,210.75649948120116,0.056045170153601775,0.024243479687048528,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.020244002182271403
2026-04-10,238.3800048828125,56912800,223.96799926757814,212.19899978637696,0.020244002182271403,0.0200563204402315,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.006334400855383171
2026-04-13,239.88999938964844,42166200,229.38800048828125,213.80999984741212,0.006334400855383171,0.02150018927971057,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.038059130876826774
2026-04-14,249.02000427246094,72685000,236.43800048828126,215.67399978637695,0.038059130876826774,0.018821605619954107,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.00208820280916866
2026-04-15,248.5,43045200,241.88800048828125,217.33899993896483,-0.00208820280916866,0.023616372733763432,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.004828961562342915
2026-04-16,249.6999969482422,41895700,245.0980010986328,219.33050003051758,0.004828961562342915,0.015954265086749315,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.003444135445984209
2026-04-17,250.55999755859375,52029300,247.53399963378905,221.42050018310547,0.003444135445984209,0.015941519478003145,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.009099612075002872
2026-04-20,248.27999877929688,39463100,249.21199951171874,223.56600036621094,-0.009099612075002872,0.018192140883437374,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.0065651880571397925
2026-04-21,249.91000366210938,42922400,249.38999938964844,225.55450057983398,0.0065651880571397925,0.006379282431146446,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.021807838295304194
2026-04-22,255.36000061035156,36065100,250.76199951171876,227.96050033569335,0.021807838295304194,0.011010283002638543,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.001096486445127054
2026-04-23,255.0800018310547,39091400,251.83800048828124,230.12900009155274,-0.001096486445127054,0.011413333444847332,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.03493017225717909
2026-04-24,263.989990234375,53777400,254.5239990234375,232.95149993896484,0.03493017225717909,0.01773931259739754,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.010871605831113018
2026-04-27,261.1199951171875,44906800,257.0919982910156,236.04049987792968,-0.010871605831113018,0.018242367627828916,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,0,-0.005438047398549362
2026-04-28,259.70001220703125,42204400,259.05,238.97800064086914,-0.005438047398549362,0.019591235202653327,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.012860978748156615
2026-04-29,263.0400085449219,72367900,260.58600158691405,241.71650085449218,0.012860978748156615,0.018370073359581088,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.0076793983730687465
2026-04-30,265.05999755859375,100974900,262.5820007324219,244.44100036621094,0.0076793983730687465,0.01792724102497704,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.012072784412985094
2026-05-01,268.260009765625,50825200,263.4360046386719,247.36550064086913,0.012072784412985094,0.010778837523869518,0.002346153846153844,-1.0,0.15384615384615385,0.23076923076923078,13.0,1,0.014128002271583506
2026-05-04,272.04998779296875,49083700,265.62200317382815,250.32850036621093,0.014128002271583506,0.008032953689644648,-0.026879999999999987,0.0,0.2,0.2,10.0,1,0.005513692583370089
